City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
302,ohara,35.25,140.3833,28.54,77,12,5.36,JP,1724548834
303,ilave,-16.0833,-69.6667,4.46,85,14,1.93,PE,1724548835
304,birobidzhan,48.8,132.95,18.0,70,100,3.36,RU,1724548837
305,barcarena,-1.5058,-48.6258,27.03,75,9,5.38,BR,1724548621
306,east london,-33.0153,27.9116,17.05,73,81,5.33,ZA,1724548816
307,saint-louis,16.3333,-15.0,28.61,67,99,5.97,SN,1724548840
308,kambove,-10.8764,26.5969,15.23,44,20,3.12,CD,1724548841
309,anahuac,27.2333,-100.15,35.06,29,1,5.69,MX,1724548842
310,opuwo,-18.0607,13.84,17.43,20,1,2.95,NA,1724548806
311,nemuro,43.3236,145.575,16.36,86,100,6.28,JP,1724548751
312,port moresby,-9.4431,147.1797,30.68,58,40,5.14,PG,1724548807
313,bouake,7.6895,-5.0218,20.4,98,75,2.25,CI,1724548847
314,alur,12.9833,75.9833,18.92,96,100,4.2,IN,1724548848
315,narrabri,-30.3167,149.7833,23.07,62,78,0.45,AU,1724548849
316,malpica,43.3228,-8.8105,15.76,92,0,3.99,ES,1724548850
317,tynda,55.1667,124.7167,13.45,95,100,2.9,RU,1724548851
318,san andres,12.5847,-81.7006,29.01,79,20,2.06,CO,1724548760
319,ringkobing,56.0901,8.244,14.99,94,100,4.12,DK,1724548853
320,bartlesville,36.7473,-95.9808,32.97,57,0,5.66,US,1724548854
321,pathein,16.7833,94.7333,25.45,91,100,1.95,MM,1724548856
322,al jabin,14.704,43.599,19.6,77,70,1.17,YE,1724548857
323,argostolion,38.1811,20.489,28.19,32,0,3.65,GR,1724548804
324,leua,48.2156,18.6071,22.16,48,100,3.03,SK,1724548859
325,papao,-17.75,-149.55,27.82,79,81,7.03,PF,1724548860
326,greymouth,-42.4667,171.2,11.0,89,100,4.31,NZ,1724548625
327,puerto aysen,-45.4,-72.7,0.96,99,100,0.39,CL,1724548572
328,xam nua,20.4197,104.0439,20.73,99,100,0.75,LA,1724548863
329,castillos,-34.1667,-53.8333,6.26,84,100,3.8,UY,1724548865
330,hovd,48.0056,91.6419,21.03,30,65,3.0,MN,1724548866
331,preobrazheniye,42.9019,133.9064,22.06,76,92,5.55,RU,1724548867
332,xapuri,-10.6517,-68.5044,30.12,53,82,2.31,BR,1724548868
333,akkol',48.7833,53.2,17.84,46,19,1.26,KZ,1724548869
334,tofol,5.3248,163.0078,28.12,76,100,2.67,FM,1724548871
335,uturoa,-16.7333,-151.4333,25.49,80,79,7.51,PF,1724548872
336,tralee,52.2704,-9.7026,9.26,94,98,3.01,IE,1724548874
337,jamestown,42.097,-79.2353,19.8,72,0,0.0,US,1724548646
338,penalva,-3.2942,-45.1736,23.84,76,81,1.98,BR,1724548876
339,togur,58.3631,82.8265,12.88,96,19,2.1,RU,1724548877
340,tidjikja,18.5564,-11.4271,33.36,39,11,4.06,MR,1724548878
341,kill devil hills,36.0307,-75.676,23.32,84,0,3.09,US,1724548623
342,ancud,-41.8697,-73.8203,6.4,81,100,1.04,CL,1724548880
343,bonthe,7.5264,-12.505,25.02,89,100,5.85,SL,1724548881
344,jhusi,25.4333,81.9333,25.49,86,30,2.6,IN,1724548882
345,antalaha,-14.9003,50.2788,21.46,77,100,6.77,MG,1724548884
346,newman,37.3138,-121.0208,25.58,48,4,3.13,US,1724548885
347,piton saint-leu,-21.2196,55.3151,17.06,59,100,4.12,RE,1724548886
348,sitka,57.0531,-135.33,14.94,67,100,3.09,US,1724548887
349,shchigry,51.8755,36.9043,18.17,65,99,3.53,RU,1724548888
350,umm kaddadah,13.6017,26.6876,24.84,74,0,4.27,SD,1724548889
351,pitanga,-24.7572,-51.7614,6.52,94,13,2.67,BR,1724548890
352,coremas,-7.0144,-37.9458,26.76,45,94,4.91,BR,1724548837
353,bandiagara,14.3501,-3.6104,24.12,83,12,5.86,ML,1724548893
354,paita,-5.0892,-81.1144,17.39,83,7,7.39,PE,1724548894
355,fortaleza,-3.7227,-38.5247,27.82,91,0,4.63,BR,1724548651
356,ararat,39.8317,44.7049,23.74,51,1,1.76,AM,1724548896
357,champoton,19.35,-90.7167,27.97,80,1,3.72,MX,1724548897
358,namibe,-15.1961,12.1522,16.48,89,0,1.98,AO,1724548898
359,bei'an,46.4398,126.2373,21.26,78,0,3.5,CN,1724548899
360,sisimiut,66.9395,-53.6735,5.19,96,96,5.45,GL,1724548900
361,chernyshevskiy,63.0128,112.4714,13.91,73,60,3.2,RU,1724548901
362,rwamagana,-1.9487,30.4347,17.13,59,67,1.09,RW,1724548904
363,saudarkrokur,65.7461,-19.6394,3.84,99,100,1.68,IS,1724548905
364,touros,-5.1989,-35.4608,24.49,77,17,6.86,BR,1724548906
